,0
the proud family,"['Penny Proud', 'Oscar Proud', 'Suga Mama', 'Trudy Proud', 'Dijonay Jones', 'greek voice dubbing: Zoey Howzer', 'Bebe Proud', 'Zoey Howzer', 'LaCienega Boulevardez', 'Sticky Webb', 'Papi Laugh', 'Michael', 'Nubia Gross', 'Papi Boulevardez', 'Felix Boulevardez', 'Wizard Kelly', 'Sunset Boulevardez', 'Puff']"
,0
the garfield show,"['Garfield', 'Jon Arbuckle', 'Odie', 'Nermal', 'Minerva', 'Doc Boy', 'Esmeralda Brubaker', 'Liz Wilson', 'Nathan', 'Arlene', 'Additional Voices', 'Neferkitty', 'Additional Voices', 'Aunt Ivy', 'Additional Voices', 'Additional Voices', 'Additional Voices', 'Additional Voices']"
,0
evangelion: 1.0 you are (not) alone,"['Shinji Ikari', 'Rei Ayanami', 'Misato Katsuragi', 'Ritsuko Akagi', 'Kaworu Nagisa', 'Gendô Ikari', 'Kozo Fuyutsuki', 'Maya Ibuki', 'Shigeru Aoba', 'Makoto Hyuga', 'Toji Suzuhara', 'Kensuke Aida', 'Hikari Horaki', 'Kiel Lorenz']"
,0
q-force,"['Director Dirk Chunley', 'Agent Rick Buck', 'Stat', 'Steve Maryweather (Agent Mary)', 'V', 'Twink', 'Deb', 'Benji', 'Princess Mira Popadopolous', 'Coeur de la Mer Computer', 'Caryn', 'Pam', 'Antoni', 'Louisa Desk', 'Greg']"
,0
cyberchase,"['The Hacker', 'Jackie', 'Inez', 'Matt', 'Digit', 'Bianca', 'Delete', 'Buzz', 'Wicked', 'Courtney', 'Motherboard', 'Harley', 'Buzz', 'Buzz', 'Slider', 'Kimmie', 'Kelly', 'Jaden']"
,0
the red turtle,"['The Father', 'The Son (young adult)', 'The Son (child)', 'The Baby', 'The Mother', 'Mother', 'Father', 'Son']"
,0
no dogs or italians allowed,"['Cesira', 'Narrator', 'Luigi', 'Antonio', 'Giuseppe', 'Vincent', 'Nino', 'Padre', 'Louna', 'Giuseppina', 'René, un brancardier', 'Le rebouteux', 'Une nonne', 'Un brancardier', 'Un recruteur', 'Un soldat allemand', 'Un soldat allemand', 'Un contremaître recruteur']"
,0
steins;gate 0,"['Rintarou Okabe', 'Rintarou Okabe', 'Maho Hiyajo', 'Itaru Hashida', 'Suzuha Amane', 'Kurisu Makise', 'Rumiho Akiha', 'Ruka Urushibara', 'Alexis', 'Mayuri Shiina', 'Kagari', 'Fubuki', 'Nae Tennoji', 'Kaede', 'Moeka Kiryu', 'Braun', 'Mayuri', 'Additional Voices']"
,0
supernatural: the animation,"['Sam Winchester', 'Dean Winchester', 'Sam Winchester', 'Dean Winchester', 'Ryan', 'John Winchester', 'Meg Masters', 'Bobby Singer', 'Bobby Singer', 'Dean Winchester', 'Jessica Moore', 'Missouri Mosely', 'John Winchester', 'Gail', 'Jessica Moore', 'Missouri Mosely', 'Catherine Boyle', 'Molly']"
,0
jin-roh: the wolf brigade,"['Kazuki Fuse', 'Kazuki Fuse', 'Kei Amemiya', 'Kei Amemiya', 'Atsuhi Henmi', 'Atsushi Henmi', 'Bunmei Muroto', 'Bunmei Muroto', 'Hajime Handa', 'Hajime Handa', 'Shiro Tatsumi', 'Nanami Agawa', 'Isao Aniya', 'Nanami Agawa', 'Isao Aniya', 'CAPO Officer', 'Narrator', 'Shiroh Tatsumi']"
,0
barbie as rapunzel,"['Barbie', 'Gothel', 'Penelope', 'Hobie', 'Stefan', 'Hugo', 'Otto', 'King Frederick', 'King Wilhelm', 'Fat Swordsman', 'Kelly', 'Tommy', 'Melody', 'Lorena', 'Silversmith']"
,0
buddy daddies,"['Miri Unasaka', 'Rei Suwa', 'Kyutaro', 'Kazuki Kusuru', 'Ryo Ogino', 'Daycare Child', 'Chie and Cat', 'Shigeki Suwa', 'Ichigo', 'Taiga Mama', ""Kotori's Mother"", 'Additional Voices', 'Additional', 'Young Girl', 'Bits', 'Additional', 'Nigo', 'Thug D']"
,0
puss in boots: the three diablos,"['Puss in Boots', 'Captain of the Guard', 'Princess Alessandra Bellagamba', 'Food Prisoner', 'Water Prisoner', 'Toilet Paper Prisoner', 'Gonzalo', 'Perla', 'Le Chuchoteur The Whisperer']"
,0
my home hero,"['Kyoichi', 'Reika Tosu', 'Additional', 'Additional Voices', 'Yoshiatsu', 'Additional Voices', 'Kasen', 'Tetsuo', 'Kubo', 'Nobuto', 'Additional Voices', 'Additional', 'Male Ryuken Grunt 4B', 'Factory Manager', 'Additional Voices', 'Additional Voices', 'Additional Voices', 'Additional Voices']"
,0
i lost my body,"['Naoufel', 'Gabrielle', 'Gigi', 'Naoufel enfant', 'Le père', 'La mère', 'Raouf', 'La bibliothécaire', 'Madame Lussac', 'Le patron de la pizzeria', 'La mère du bébé', 'La copine de Raouf', 'Le pianiste aveugle', ""L'automobiliste"", 'Le commentateur de foot et reportage', 'Le professeur de faculté', ""Voix d'ambiance"", 'Sandra']"
,0
spider-man unlimited,"['Peter Parker', 'Additional Voices', 'Fire Drake', 'Mr. Meugniot', 'Additional Voices', 'Eddie Brock', 'Carnage', 'Bromley', 'Sir Ram', 'Lady Vermin', ""Karen O'Malley"", 'Shane Yamada-Jones', 'Additional Voices', 'Additional Voices', 'Dr. Naoko Yamada-Jones', 'High Evolutionary', 'John Jameson']"
,0
reboot,"['Phong', 'Dot Matrix', 'Slash', 'Hexadecimal', 'Megabyte', 'Bob', 'Hack', 'Mouse', 'Matrix', 'AndrAIa', 'Hack', 'Glitch-Bob', 'Enzo Matrix', 'Enzo Matrix', 'Captain Capacitor', 'AndrAIa', 'Enzo Matrix', 'Welman Matrix']"
,0
ouran high school host club,"['Haruhi Fujioka', 'Tamaki Suou', 'Kyouya Otori', 'Hikaru Hitachiin', 'Kaoru Hitachiin', 'Mitsukuni Haninozuka', 'Takashi Morinozuka', 'Haruhi Fujioka', 'Tamaki Suou', 'Kyoya Otori', 'Hikaru Hitachiin', 'Kaoru Hitachiin', 'Mitsukuni Haninozuka', 'Takashi Morinozuka', 'Additional Voices', 'Shiori Ebisugawa', 'Tsubaki Kamigamo', 'Hina Usami']"
,0
ocean waves,"['Taku Morisaki', 'Yutaka Matsuno', 'Rikako Muto', 'Akiko Shimizu', 'Yumi Kohama', 'Okada', ""Taku's mother"", 'Girl', 'Minarai', 'Tadashi Yamao', 'Additional Voices', 'Additional Voices']"
,0
batman vs teenage mutant ninja turtles,"['Batman', 'Leonardo', 'Raphael', 'Michelangelo', 'Donatello', 'Bane', ""Ra's al Ghul"", 'Batgirl', 'Mr. Freeze', 'Baxter Stockman', 'Alfred', 'Robin', 'Penguin', 'Shredder', 'Commissioner Gordon', 'Harley Quinn']"
,0
spider-man,"['Spider-Man', 'Betty Brant', 'J. Jonah Jameson', 'Police officer', 'Police officer', 'Police officer', 'Green Goblin', 'Coach', 'Mysterio', 'Paperboy', 'Rhino', 'Scorpion', 'Artie', 'Phantom', 'Charles Cameo', 'Jesse James', 'Dr. Octopus', 'James Boothe']"
,0
when they cry,"['Keiichi Maebara', 'Rena Ryugu', 'Mion Sonozaki', 'Rika Furude', 'Rena Ryugu', 'Keiichi Maebara', 'Mion Sonozaki', 'Rika Furude', 'Satoko Hojo', 'Satoko Hojo', 'Kuraudo Oishi', 'Detective Oishi Kuraudo', 'Kyosuke Irie', 'Miyo Takano', 'Katsuya Kumatani', 'Rumiko Chie', 'Rena no Chichi', 'Aiko Maebara']"
,0
wildwood,[]
,0
the octonauts,"['Captain Barnacles', 'Shellington', 'Captain Barnacles', 'Tweak', 'Kwazii', 'Dashi', 'Peso', 'Vegimals', 'Dashi', 'Additional Voices', 'Peso - US Version', 'Supporting Cast (US)', 'Additional Voices', 'Tweak (US)', 'Additional Voices (US)']"
,0
fish hooks,"['Bea', 'Milo', 'Oscar', 'Pirahnica', 'Shellsea', 'Mr. Baldwin', 'Clamantha', 'Jumbo Shrimp', 'Esmargot', 'Albert Glass', 'Finberley', 'Randy Pincherson', 'Principal Stickler', 'Jocktopus', 'Bo Gregory', 'Mouse', 'Dr. Frog', 'Mr. Mussels']"
,0
the maxx,"['Sarah', 'Glorie', 'Sgt. Ocono, Cop, Fridge, The Crappon', 'The Maxx', 'Mr. Gone', ""Sara's Mom"", 'Additional Voices', 'Additional Voices', 'Additional Voices', 'Tommy', 'Additional Voices']"
,0
tron: uprising,"['Beck', 'Voice of the Grid', 'Additional Voices', 'Additional Voices', 'Additional Voices', 'Tron', 'Pavel', 'Tesler', 'Additional Voices', 'Paige', 'Additional Voices', 'Mara', 'Zed', 'Able', 'Link', 'Bartik', 'Hopper', 'Additional Voices']"
,0
resident evil: vendetta,"['Chris Redfield', 'Leon S. Kennedy', 'Rebecca Chambers', 'Glenn Arias', 'Diego Gomez', 'Maria Gomez', 'D.C.', 'Damian', 'Nadia', 'Patricio', 'Aaron', 'Kathy White', 'Zack White', ""Patricio's Wife"", 'Captain', 'Zombie', 'Soldier', 'Soldier']"
,0
harold and the purple crayon,"['Woman with Dog', 'Woman in Car', 'Old Man', 'Kat', 'Helicopter Mom', ""Kid's Mom"", 'Ms. Barnaby', 'Yasmin', 'Actor', 'Helicopter Kid']"
,0
tarzoon: shame of the jungle,"['Narrateur', ""Le chef M'Bulu"", 'Le second siamois', 'Le premier siamois', 'La reine Bazonga', 'June', 'Shame', 'Le journaliste à la radio', 'Le professeur Cedric Addlepate', 'Steffanie Starlet', 'Brutish', 'La nurse', 'Narrator', ""Chief M'Bulu"", 'Charles of the Pits #2', 'Charles of the Pits #1', 'Queen Bazonga', 'June']"
,0
the founder of diabolism,"['Huaisang Nie', 'Lan Wangji', 'Lan Wangji', 'Wei Wuxian']"
,0
blades of the guardians,[]
,0
wonder park,"['Young June', 'Mom', 'Boomer', 'Gus', 'Greta', 'Steve', 'Cooper', 'Peanut', 'Dad', 'June', 'Banky', 'Aunt Albertine', 'Uncle Tony', 'Bus Counselor Shannon', 'Boomer']"
,0
heavy traffic,"['Michael Corleone', 'Carole', 'Angelo ""Angie"" Corleone', 'Ida Corleone', 'Molly', 'Rosalyn Schecter', 'Rosa', 'Crazy Moe', 'Voice characterization']"
,0
a monster in paris,"['Francoeur', 'Lucille', 'Raoul', 'Le préfet Maynott', 'Maud', 'Madame Carlotta', 'Albert', 'Emile', 'Pâté', 'Madame Omelette, la fleurise', 'Pâté', 'Narrator', 'Le vendeur', 'Le policier de garde', 'Le journaliste', 'Madame Omelette', 'Clerk', 'Raoul']"
,0
scooby-doo! curse of the lake monster,"['Fred', 'Velma', 'Daphne', 'Shaggy', 'Scooby-Doo', 'Uncle Thorny', 'Elmer Uggins', 'Senator', 'Hilda Trowburg', 'Wanda Grubworth', 'Wolfman', 'Zombie Head', 'Hawaiian Dance Girl #2', 'Sinister Clown', 'Hawaiian Dance Girl #1', 'Witch Doctor', 'Twisting Girl', 'Scooby Roller Disco Suit Performer']"
,0
cobain: montage of heck,"['Self', ""Self - Kurt's Mother"", ""Self - Kurt's Father"", ""Self - Kurt's Stepmother"", ""Self - Kurt's Sister"", 'Self', ""Self - Kurt's Friend"", ""Self - Kurt's Girlfriend"", ""Self - Kurt's Wife"", 'Themselves', 'Self - Nirvana', 'Self - Nirvana', 'Self - Nirvana', 'Self - Nirvana', 'Self - Nirvana', 'Self - Nirvana', 'Self - Nirvana', 'Self - Nirvana']"
,0
relife,"['Ryo Yoake', 'Arata Kaizaki', 'Chizuru Hoshino', 'An Onoya', 'Kazuomi Oga', 'Reina Kairu', 'Arata Kaizaki', 'Ryo Yoake', 'Chizuru Hishiro', 'An Onoya', 'Honoka Tamarai', 'Rena Kariu', 'Kazuomi Oga', 'Nobunaga Asaji', 'Akira Inukai', 'Kokoro Amatsu', 'Honoka Tamarai', 'Nobunaga Asaji']"
,0
wonder woman,"['Wonder Woman', 'Steve Trevor', 'Ares', 'Artemis', 'Hera', 'Hades', 'Hippolyta', 'Little Girl', 'Deimos', 'Etta Candy', 'Persephone', 'Zeus', 'Thrax', 'Slick', ""President's Advisor"", 'Alexa', 'Attacker']"
,0
darker than black,"['Hei', 'Kirihara', 'Saito', 'Yin', 'Mao', 'Hei', 'Hei', 'Huang', 'November 11', 'Kono', 'July', 'Horai', 'Suo Pavlichenko', 'Genma Shizume', 'Mina Hazuki', 'Ishizaki', 'Otsuka', 'Eric']"
,0
beauty and the beast: a 30th celebration,"['Self', 'Narrator', 'Cogsworth', 'Lumière', 'Librarian', 'Beast', 'Chip', 'Mrs. Potts', 'Maurice', 'Le Fou', 'Belle', 'Baker', 'Gaston', 'Vase', 'Townspeople', 'Bimbette', 'Dessert Waiter', 'Candle Stick']"
,0
sailor moon crystal,"['Usagi Tsukino', 'Luna', 'Mamoru Chiba', 'Usagi Tsukino - Sailor Moon', 'Luna', 'Mamoru Chiba', 'Ami Mizuno', 'Sailor Venus', 'Minako Aino - Sailor Venus', 'Makoto Kino', 'Ami Mizuno - Sailor Mercury', 'Rei Hino', 'Makoto Kino - Sailor Jupiter', 'Rei Hino - Sailor Mars', 'Artemis', 'Chibiusa', 'Artemis', 'Chibiusa']"
,0
oddballs,"['James', 'Max', 'Echo', 'Stuart', 'Mr. McFly', 'Maz Scare-ah', 'Patrick', 'Louise', 'Roxanne', 'Principal Loudspeaker', 'Clerk', 'Dr. Squats', 'Jenna', 'Baby Toasty', 'Smooth Jason', 'Acorn', 'Foodball Joe', 'Old Woman']"
,0
alice,"['Alice', 'Alice']"
,0
rolie polie olie,"['Olie', 'Dad', 'Zowie', 'Spot', 'Mom', 'Pappy', 'Billy Bevel', 'Bonita Bevel', 'Baxter Bevel', 'Pollie Pi', 'Binky Bevel', 'Dicey', 'Clock Mouse', 'Screwy', 'Billy Bevel', 'Space Boy', 'Miss Triangle', 'Wheelie']"
,0
chickenhare and the hamster of darkness,"['Abe', 'Aide', 'Barry', 'Bartender', 'Chickenhare', 'Cute Hare', 'Guard', 'Judge', 'King Pigmy', 'Lance', 'Lapin', 'Male Ostrich', 'More Scared Chicken', 'Peter', 'Peter', 'Piggies', 'Whitey']"
,0
batman: bad blood,"['Batman', 'Batwoman', 'Robin', 'Nightwing', 'Talia al Ghul', 'Black Mask', 'Batwing', 'Blockbuster', 'The Mad Hatter', 'Alfred Pennyworth', 'Lucius Fox', 'Reporter', 'Renee Montoya', 'Hellhound', 'Colonel Jacob Kane', 'Calculator', 'Commissioner Gordon', 'Ms. Bannister']"
,0
batman: year one,"['Jim Gordon', 'Bruce Wayne', 'Selina', 'Commissioner Loeb', 'Falcone', 'Detective Essen', ""Skeevers' Attorney"", 'Alfred', 'Stan', 'Hare Krishna', 'Barbara Gordon', 'Harvey Dent', 'Jefferson Skeevers', 'Driver', ""Flass' Attorney"", 'Merkel', 'Holly', ""Falcone's Wife""]"
,0
superman: man of tomorrow,"['Superman', 'Lex Luthor', 'Martian Manhunter', 'Ron Troupe', 'Med Student', 'Lois Lane', 'Parasite', 'Jonathan Kent', 'Lobo', 'Nurse', 'Perry White', 'Maya', 'Mrs. Ross', 'Martha Kent']"
,0
the breadwinner,"['Parvana', 'Shauzia', 'Idrees', 'Fattema', 'Nurullah', 'Soraya', 'Sorceress', 'Razaq', 'Optician', 'Darya', 'Megaphone', 'Stall Seller', 'Zaki', 'Prison Gatekeeper', 'Other Talib Boy', 'Male Shopper', 'Teen Boy', 'Child Market Seller']"
,0
the nut job,"['Surly', 'Grayson', 'Raccoon', 'Andie', 'King', 'Precious', 'Mole', 'Jimmy', 'Lana', 'Fingers', 'Lucky', 'Johnny', 'Jamie', 'Girl Scout', 'Redline', 'Rat', 'Police Officer', 'Pigeon']"
,0
all hail king julien,"['King Julien', 'Mort', 'Maurice', 'Clover', 'Clover', 'Horst', 'Tammy', 'Dorothy', 'Xixi', 'Timo', 'Abner', 'Nurse Phantom', 'Uncle King Julien', 'Karl', 'King Joey', 'Brodney', 'Mountain Lemur Captain', 'Barty']"
,0
bananas in pyjamas,"['Narrator', 'B2', 'Lulu', 'Morgan', 'B1', 'Amy', 'Rat-in-a-Hat', 'Tolstoy', 'B1', 'B2', 'B1', 'Amy', 'Thomasina']"
,0
goddess cafe terrace,"['Akane Hououji', 'Hayato Kasukabe', 'Ami Tsuruga', 'Shiragiku Ono', 'Sachiko Kasukabe', 'Riho Tsukishima', 'Ouka Makuzawa']"
,0
batman: the dark knight returns,"['Batman', 'Robin', 'Commissioner Gordon', 'Harvey Dent', 'Joker', 'Superman', 'Hernando', 'Don', 'Lana Lang', 'Ellen Yindel', 'Joanie', 'Morrie', 'Anchor Carla', 'The Mayor', 'Mackie', 'Alfred Pennyworth', 'Merkel', 'Dr. Herbert Willing']"
,0
hey duggee,"['Narrator', 'Betty', 'Tag', 'Norrie', 'Happy', 'Duggee', 'Eugene', 'Roly', 'Frog', 'Chicken', 'Roly', 'Baby Tortoise', 'Hennie', 'Hennie', 'Buggee', 'Little Egg', 'Snail']"
,0
kirikou and the sorceress,"['Kirikou enfant', 'La Mère', 'Karaba', 'Le Sage dans la montagne', 'Kirikou jeune homme', 'Kirikou jeune homme', ""L'Oncle"", 'La Femme forte', 'Fétiche sur le toît', 'La Femme maigre', 'La Grande Fille', 'Le Grand Garçon', 'La Fille moyenne', 'Le Garçon moyen', 'La Petite Fille', 'Le Vieillard', 'La Femme moyenne', 'La Femme âgée']"
,0
kronk's new groove,"['Kronk', 'Ms. Birdwell', 'Yzma', 'Kuzco', 'Pacha', 'Chicha', 'Papi', 'Rudy', 'Skinny Old Man', 'Bucky', 'Waitress', 'Chaca', 'Huayna', 'Tipo']"
,0
garfield and friends,"['Garfield', 'Jon Arbuckle', 'Odie', 'Wade Duck', 'Bo', 'Lanolin', 'Nermal', 'Announcer', 'Announcer', 'Mama Manicotti', 'Conscience Crickett', 'Al', 'Penelope', 'Cactus Jake', 'Cat Girl', 'Judge', 'Ludlow', 'Monster']"
,0
maid sama!,"['Misaki Ayuzawa', 'Takumi Usui', 'Misaki Ayuzawa', 'Takumi Usui', 'Naoya Shirakawa', 'Ikuto Sarashina', 'Ryûnosuke Kurosaki', 'Boy A', 'Shirokawa', 'Sarashina', 'Satsuki', 'Kurosaki', 'Sakura Hanazono', 'Satsuki', 'Subaru', 'Yukimura', 'Honoka', 'Suzuna']"
,0
the summit of the gods,"['Habu jeune', 'Habu adulte', 'Fukamachi', 'Ryoko', 'Kishi', 'Ang Tsering', 'Rédac chef', 'Ito', 'Inoué jeune', 'Hase', 'Inoué adulte', 'Nima', 'Journaliste sportif', 'Journaliste sportif', 'Présentatrice', 'Présentateur (voix témoin)', 'Rôles additionnels', 'Rôles additionnels']"
,0
tiny toon adventures,"['Buster Bunny', 'Buster Bunny', 'Babs Bunny', 'Plucky Duck', 'Hamton J. Pig', 'Furrball', 'Elmyra Duff', 'Dizzy Devil', 'Montana Max', 'Arnold the Pit Bull', 'Little Sneezer', 'Shirley the Loon', 'Bugs Bunny', 'Sweetie', 'Elmer Fudd', 'Papa Flea', 'Granny', 'Porky Pig']"
,0
metropolis,"['Skunk', 'Atlas', 'Tima', 'Kenichi', 'Rock', 'Duke Red', 'Hige-Oyaji', 'Pero', 'Dr. Laughton', 'Ponkotz', 'President Boon', 'Notarlin', 'Lamp', 'Ham Egg', 'Lyon', 'Atlas', 'Fifi']"
,0
chip 'n dale: rescue rangers,"['Chip', 'Dale', 'Monterey Jack', 'Monterey Jack', 'Donald Drake', 'Aldrin Klordane', 'Additional Voices', 'Barfly Bouncer', 'Buffy Ratskiwatski', 'Bud', 'Buzz', 'Doctor', 'Desoto', 'Bag Mouse', 'Camembert Kate', 'Canina LaFur', 'Chief Beetlebreath', 'Sugar Ray Lizard']"
,0
alpha and omega,"['Kate', 'Lilly', 'Humphrey', 'Tony', 'Winston', 'Marcel', 'Paddy', 'Eve', 'Garth', 'Salty', 'Shakey', 'Bear Cub', 'Reba', 'Claws', 'Can-do', 'Hutch', 'Sweets', 'Candy']"
,0
doug,"[""Douglas 'Doug' Yancy Funnie"", 'Porkchop', ""Patricia 'Patti' Mayonnaise"", ""Phillip 'Phil' Funnie"", 'Beebe Bluff', 'Theda Funnie', ""Mayor Robert 'Bob' White"", 'Tippi Dink', 'Mr. Swirly', 'Loretta LaQuigley', 'Al Sleech']"
,0
vermeil in gold: a desperate magician barges into the magical world alongside the strongest calamity,"['Alto Goldfield', 'Lilia Kudelfeyt', 'Vermeil', 'Obsidian', 'Elena Kimberlight', 'Shinouji Ryuuga', 'Cheryl Iridescence', 'Narrator', 'Francois', 'Jessica Schwartz', 'Chris Westland', 'Marcus Parston', 'Rex Forward', 'Jessica and others', 'Additional Voices', 'Younger Brother', 'Alan', 'Boy']"
,0
hyouka,"['Houtarou Oreki', 'Eru Chitanda', 'Houtarou Oreki', 'Eru Chitanda', 'Satoshi Fukube', 'Satoshi Fukube', 'Mayaka Ibara', 'Mayaka Ibara', 'Female Student', 'Male Student', 'Koreyuki Tani', 'Iizuka (Manga Club Member)', 'Male Student', 'Matsushiro (Manga Club Member)', 'Fuyumi Irisu', 'Fuyumi Irisu', 'Tomoe Oreki', 'Tomoe Oreki']"
,0
the star,"['Bo', 'Dave', 'Ruth', 'Mary', 'Joseph', 'Herod', 'Thaddeus', 'Rufus', 'Leah', 'Zach', 'Edith', 'Old Donkey', 'Abby', 'Rebecca', 'Deborah', 'Cyrus', 'Felix', 'Caspar']"
,0
green eggs and ham,"['Guy', 'Sam', 'E.B.', 'Narrator', 'Michellee', 'Glutz', 'Chickeraffe', 'Father', 'Yes Man', 'Snerz', 'McWinkle', 'Crony 3', 'Crony 2', 'Pam', 'Philip Trousers', 'Dookess', 'Genuine Friendship Bracelet', 'Looka']"
,0
the adventures of tintin,"['Tintin', 'Tintin', 'Le capitaine Haddock', 'Le professeur Tournesol', 'Dupont', 'Dupond', 'Snowy', 'Additional Voices', 'Additional Voices', 'Additional Voices', 'Additional Voices', 'Thompson', 'Thomson', 'Captain Haddock', 'Professor Calculus', 'Additional Voices', 'Additional Voices', 'Additional Voices']"
,0
kung fu panda: legends of awesomeness,"['Po', 'Tigress', 'Shifu', 'Mantis', 'Monkey', 'Crane', 'Viper', 'Mr. Ping', 'Apple Cart Duck', 'Fung', 'Temutai', 'Taotie', 'Hundun', 'Bian Zao', 'Chen', 'Tong Fo', 'Constable Hu', 'Junjie']"
,0
m.o.d.o.k.,"['M.O.D.O.K.', 'Jodie Tarleton', 'Lou Tarleton', 'Super-Adaptoid', 'Melissa Tarleton', 'Gary', 'Monica Rappaccini', 'Austin Van Der Sleet', 'Balder the Brave', 'Iron Man', 'Carmilla Rappaccini', 'Simon Williams', 'Angar the Screamer', 'Arcade', 'A.I.M. Agent']"
,0
surf's up 2: wavemania,"['Cody Maverick', 'Chicken Joe', 'Lani Aliikai', 'J.C.', 'Undertaker', 'Hunter', 'Tank Evans', 'Mr. McMahon', 'Paige', 'Arnold', 'Interviewer', 'Seagull', 'Kate', 'Laine']"
,0
millennium actress,"[""Chiyoko Fujiwara (70's)"", 'Genya Tachibana', ""Chiyoko Fujiwara (20-40's)"", ""Chiyoko Fujiwara (10-20's)"", 'Eiko Shimao', 'Junichi Ootaki', 'Mother', 'Senior Manager of Ginei', 'Mino', 'Head Clerk', 'Young Genya', 'Kyoji Ida', 'The Man with the Scar', 'The Man of the Key', 'Junichi Otaki', 'Man of the Key', 'The Man with the Scar', 'Kyoji Ida']"
,0
liberty's kids,"['Benjamin Franklin', 'Henri', 'Sarah', 'James', 'Moses', 'The Marquis de Lafayette', 'John Adams', 'Thomas Paine', 'Abigail Adams', 'Uteny Wolf-Hutchinson']"
,0
tiny toons looniversity,"['Buster Bunny', 'Sweetie Bird', 'Hamton J. Pig', 'Babs Bunny', 'Granny', 'Bugs Bunny', 'Taz', 'Fifi La Fume', 'Porky Pig', 'Elmyra Duff', 'Montana Max', 'Fowlmouth', 'Dizzy Devil', 'Gogo Dodo']"
,0
open season 2,"['Elliot', 'Boog', 'Giselle', 'McSquizzy', 'Fifi', 'Roberto', 'Bobbie', 'Rufus', 'Mr. Weenie', 'Stanley', 'Charlene', 'Serge', 'Deni', 'Rosie', 'Roger', 'Maria', ""Fifi's Owner""]"
,0
marmaduke,"['Marmaduke', 'Zeus', 'Phil', 'EntertainMutt Tonight Host', 'Dottie', 'Billy', 'Barbara', 'King Tut', 'Guy', 'Amy', 'Henri', 'Announcer', 'Shantrelle', 'Zhi', 'Juan Pedro', 'Javier', 'Vinnie', 'Ronnie']"
,0
firebuds,"['Bo Bayani', 'Violet Vega Vaughn', 'Jayden Jones', 'Flash Fireson', 'Axl Ambrose', 'Piston Porter', 'Lincoln', 'Beth Bayani', 'Diana', 'Iggy', 'Rod', 'Bang', 'Pow', 'Jenna Jones', 'Chef Fernando', 'Flap', 'Chief Bill Bayani', 'Jazzy Jones']"
,0
iwájú,[]
,0
ask the storybots,"['Beep', 'Bo', 'Bang', 'Bing', 'Boop', 'Hap', 'Bob Fossil', 'Hub and Bub', 'Cochlea', 'Jake the Cupcake', 'Dr. Pat the Mad Scientist', 'Mr. Sun', 'Sheriff Brushy', 'Special Guest Appearance', 'Special Guest Appearance', 'Special guest appearance', 'Special Guest Appearance', 'Molephius']"
,0
just super,"['Hedvig', 'Thomas', 'Adrian', 'Super Lion', 'Grandmother', 'Teacher', 'Aunt', 'Uncle', 'News Reporter', 'Mother']"
,0
spy x family code: white,"['Loid Forger', 'Anya Forger', 'Yor Forger', 'Bond Forger', 'Franky Franklin', 'Sylvia Sherwood', 'Henry Henderson', 'Yuri Briar', 'Damian Desmond', 'Becky Blackbell', 'Fiona Frost']"
,0
inception: the cobol job,"['Cobb', 'Arthur', 'Nash']"
,0
my life as a teenage robot,"['Jenny', 'Brad', 'Mrs. Wakeman', 'Tuck', 'Sheldon', 'Tiff', 'Brit', 'Razinski', 'Krackus', 'General', 'Vexus', 'Letta', 'Mog', 'Smytus', 'Hammer Brothers', 'Announcer', 'Armagedroid', 'Alien #2']"
,0
playmobil: the movie,"['Marla Brenner', 'Del', 'Charlie Brenner', 'Emperor Maximus', 'Bloodbones', 'Fairy Godmother', 'Rex Dasher', 'Valera', 'Glinara', 'Robotitron', '6-Year-Old Charlie Brenner', 'Police Officer 1', 'Police Officer 2', 'Security Guard', 'Scurvy Pete', 'Dogsled Driver', 'Seadog', 'Salty']"
,0
starship troopers: traitor of mars,"['Johnny Rico', 'Dizzy Flores', 'One-Oh-One', 'Carl Jenkins', 'Carmen Ibanez', 'Amy Snapp', 'Lieutenant Baba', 'Camacho', 'Dutch', 'Geo', 'Ratzass', 'Fed Net Official', 'George', 'Daniel', 'Ship Crew 1', 'Ship Crew 2', 'PSI Officer A', 'PSI Officer B']"
,0
darkwing duck,"['Darkwing Duck', 'Launchpad McQuack', 'Gosalyn Waddlemeyer-Mallard', 'Honker Muddlefoot', 'Binkie Muddlefoot', 'Megavolt', 'Eek', 'J. Gander Hooter', 'Dr. Reginald Bushroot', 'Tank Muddlefoot', 'Quackerjack', 'Steelbeak', 'Additional Voices', 'Morgana Macawber', 'Tom Lockjaw', 'The Liquidator', 'Tuskernini', 'Gizmoduck']"
,0
rocko's modern life,"['Rocko', 'Heffer Wolfe', 'Ed Bighead', 'Filburt Turtle', 'Dr. Paula Hutchison', 'Singer', 'Ralph Bighead', 'Slippy', 'Bug', 'Dog', 'Singer', 'Aerobics Instructor', 'Singer', 'Singer', 'Buddy Gecko', 'TV Announcer', 'Nosey', 'Gilburt']"
,0
uncle from another world,"['Ojisan', 'Elf', 'Ojisan', 'Takafumi', 'Elf', 'Mabel Rayveil', 'Fujimiya', 'Mabel', 'Alicia', 'Edger', 'Raiga', 'Alicia Edelcia', 'Lenia', 'Takafumi (young)', 'Villager', 'Blaze Dragon', 'Chiaki Fujimiya', 'Sawae']"
,0
